MovieID,Title,MPAA_Rating,Budget,Gross,Release_Date,Genre,Runtime,Rating,Rating_Count,Summary
295,The Matrix Revolutions-2003,R,150000000,427300000,11/5/2003,Science Fiction,129,6.7,423134,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
288,The Lord of the Rings: The Return of the King-2003,PG-13,94000000,1146000000,12/1/2003,Fantasy,201,8.9,1529953,Gandalf and Aragorn lead the World of Men against Saurons army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
293,The Last Samurai-2003,R,140000000,456800000,12/5/2003,War,154,7.7,376039,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
285,Something's Gotta Give-2003,PG-13,80000000,266700000,12/12/2003,Drama,128,6.7,105201,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.
280,Cheaper by the Dozen-2003,PG,40000000,190500000,12/24/2003,Comedy,98,5.8,88445,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood."
301,50 First Dates-2004,PG-13,75000000,198500000,2/13/2004,Comedy,99,6.8,308950,"Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think hes finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the next day."
299,The Passion of the Christ-2004,R,30000000,612100000,2/25/2004,Drama,127,7.1,203486,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem."
313,Van Helsing-2004,PG-13,160000000,300200000,5/5/2004,Horror,132,6.1,232864,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankensteins research and a werewolf for some sinister purpose.
315,Troy-2004,R,175000000,497400000,5/13/2004,War,163,7.2,460689,"An adaptation of Homers great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved."
312,Shrek 2-2004,PG,150000000,928700000,5/19/2004,Animation,93,7.2,391295,Princess Fionas parents invite her and Shrek to dinner to celebrate her marriage. If only they knew the newlyweds were both ogres.
309,The Day After Tomorrow-2004,PG-13,125000000,552600000,5/26/2004,Action,124,6.4,393340,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age."
310,Harry Potter and the Prisoner of Azkaban-2004,PG,130000000,797700000,5/31/2004,Fantasy,141,7.9,501648,"Its Harrys third year at Hogwarts; not only does he have a new Defense Against the Dark Arts teacher, but there is also trouble brewing. Convicted murderer Sirius Black has escaped the Wizards Prison and is coming after Harry."
298,DodgeBall: A True Underdog Story-2004,PG-13,20000000,168400000,6/18/2004,Comedy,92,6.1,232864,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.
297,Fahrenheit 9/11-2004,R,6000000,222400000,6/25/2004,Drama,122,7.5,123244,Michael Moores view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.
316,Spider-Man 2-2004,PG-13,200000000,789000000,6/25/2004,Action,127,7.3,511447,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.
308,"I, Robot-2004",PG-13,120000000,353100000,7/15/2004,Science Fiction,115,7.1,472748,"In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
302,The Bourne Supremacy-2004,PG-13,75000000,290600000,7/23/2004,Action,108,7.7,412796,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive."
300,The Village-2004,PG-13,60000000,256700000,7/30/2004,Drama,108,6.5,231358,A series of events tests the beliefs of a small isolated countryside village.
303,Shark Tale-2004,PG,75000000,374600000,9/20/2004,Animation,90,6,157494,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage."
305,The Incredibles-2004,PG,92000000,631600000,11/5/2004,Animation,115,8,617102,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world."
314,The Polar Express-2004,G,165000000,314100000,11/10/2004,Animation,100,6.6,158237,"On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas."
306,National Treasure-2004,PG,100000000,347500000,11/19/2004,Mystery,131,6.8,289084,A historian races to find the legendary Templar Treasure before a team of mercenaries.
307,Ocean's Twelve-2004,PG-13,110000000,362900000,12/9/2004,Thriller,125,6.5,337180,Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Oceans 11.
311,Lemony Snicket's A Series of Unfortunate Events-2004,PG,140000000,211500000,12/16/2004,Comedy,108,6.8,187021,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents vast fortune."
304,Meet the Fockers-2004,PG-13,80000000,522700000,12/22/2004,Comedy,115,6.3,241144,All hell breaks loose when the Byrnes family meets the Focker family for the first time.
322,Hitch-2005,PG-13,70000000,371600000,2/10/2005,Comedy,118,6.6,282005,"While helping his latest client woo the woman of his dreams, a professional date doctor finds that his game doesnt quite work on the gossip columnist with whom hes smitten."
321,The Pacifier-2005,PG,56000000,198600000,3/4/2005,Comedy,95,5.6,82064,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids house."
323,Robots-2005,PG,75000000,262500000,3/10/2005,Animation,91,6.3,124743,"In a robot world, a young idealistic inventor travels to the big city to join his inspirations company, only to find himself opposing its sinister new management."
329,Star Wars: Episode III - Revenge of the Sith-2005,PG-13,113000000,868400000,5/17/2005,Science Fiction,140,7.5,653713,"Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy."
325,The Longest Yard-2005,PG-13,90000000,191500000,5/19/2005,Drama,113,6.4,153016,Prison inmates form a football team to challenge the prison guards.
324,Madagascar-2005,PG,75000000,556600000,5/25/2005,Animation,86,6.9,340576,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild."
328,Mr. & Mrs. Smith-2005,PG-13,110000000,487300000,6/7/2005,Comedy,120,6.7,150380,Two secret agents from opposing corporations get married without either knowing that the other is an agent. When their roles are discovered their marriage begins to fall apart.
331,Batman Begins-2005,PG-13,150000000,373700000,6/10/2005,Action,140,8.2,1222163,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption."
330,War of the Worlds-2005,PG-13,132000000,603900000,6/28/2005,Science Fiction,116,6.5,394088,"As Earth is invaded by alien tripod fighting machines, one family fights for survival in this sci-fi action film."
326,Fantastic Four-2005,PG-13,100000000,333500000,6/29/2005,Action,106,5.7,300723,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom."
332,Charlie and the Chocolate Factory-2005,PG,150000000,475000000,7/13/2005,Family,115,6.6,397238,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the worlds most unusual candy maker."
319,Wedding Crashers-2005,R,40000000,288500000,7/14/2005,Comedy,119,6.9,318291,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
317,The 40 Year Old Virgin-2005,R,26000000,177400000,8/11/2005,Comedy,116,7.7,500448,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother."
318,Walk the Line-2005,PG-13,28000000,187000000,9/13/2005,Drama,136,7.8,218317,"A chronicle of country music legend Johnny Cashs life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins."
320,Flightplan-2005,PG-13,55000000,223000000,9/22/2005,Thriller,98,6.3,145570,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane."
333,Chicken Little-2005,G,150000000,314400000,11/4/2005,Animation,81,5.7,80293,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion."
334,Harry Potter and the Goblet of Fire-2005,PG-13,150000000,896700000,11/5/2005,Fantasy,157,7.7,500448,"A young wizard finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."
335,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe-2005",PG,180000000,745000000,12/7/2005,Fantasy,143,6.9,345525,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.
336,King Kong-2005,PG-13,207000000,562300000,12/14/2005,Adventure,187,7.2,372684,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives."
327,Fun with Dick and Jane-2005,PG-13,100000000,204700000,12/21/2005,Comedy,90,6.1,126990,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet."
344,Ice Age: The Meltdown-2006,PG,80000000,660900000,3/23/2006,Animation,91,6.8,240160,"Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths."
339,Scary Movie 4-2006,PG-13,40000000,178300000,4/13/2006,Comedy,83,5,108367,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien Tr-iPods are invading the world and she has to uncover the secret in order to stop them."
345,Over the Hedge-2006,PG,80000000,340000000,4/22/2006,Animation,83,6.7,150380,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself."
352,Mission: Impossible III-2006,PG-13,150000000,398500000,5/3/2006,Adventure,126,6.9,311936,IMF Agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancee in response.
351,The Da Vinci Code-2006,PG-13,125000000,760000000,5/17/2006,Mystery,149,6.6,378434,"A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity."
355,X-Men: The Last Stand-2006,PG-13,210000000,460400000,5/24/2006,Action,104,6.7,461302,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men."
340,The Break-Up-2006,PG-13,52000000,205700000,6/1/2006,Romance,106,5.8,119027,"In a bid to keep their luxurious condo from their significant other, a couples break-up proceeds to get uglier and nastier by the moment."
350,Cars-2006,G,120000000,462000000,6/8/2006,Animation,117,7.1,338715,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family."
354,Pirates of the Caribbean: Dead Man's Chest-2006,PG-13,225000000,1066000000,6/20/2006,Adventure,151,7.3,622392,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones service, as other friends and foes seek the heart for their own agenda as well."
346,Click-2006,PG-13,82500000,240700000,6/22/2006,Comedy,107,6.4,288262,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.
356,Superman Returns-2006,PG-13,223000000,391100000,6/28/2006,Action,154,6,262915,"Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world."
338,The Devil Wears Prada-2006,PG-13,41000000,326700000,6/30/2006,Comedy,109,6.9,346453,"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine."
343,Talladega Nights: The Ballad of Ricky Bobby-2006,PG-13,72500000,163400000,8/4/2006,Comedy,116,6.6,157099,"Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobbys talent and devotion are put to the test."
347,The Departed-2006,R,90000000,291500000,10/5/2006,Drama,151,8.5,1101383,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.
349,Night at the Museum-2006,PG,110000000,574500000,10/20/2006,Family,108,6.4,292901,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.
337,Borat-2006,R,18000000,262600000,11/1/2006,Comedy,82,7.3,336918,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson."
353,Casino Royale-2006,PG-13,150000000,616500000,11/14/2006,Thriller,144,8,546930,"Armed with a license to kill, Secret Agent James Bond sets out on his first mission as 007, and must defeat a private banker to terrorists in a high stakes game of poker at Casino Royale, Montenegro, but things are not what they seem."
348,Happy Feet-2006,PG,100000000,384000000,11/16/2006,Animation,108,6.4,160365,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
341,The Pursuit of Happyness-2006,PG-13,55000000,307100000,12/14/2006,Drama,117,8,414068,A struggling salesman takes custody of his son as hes poised to begin a life-changing professional career.
342,Dreamgirls-2006,PG-13,75000000,155400000,12/25/2006,Drama,134,6.5,65268,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
359,Wild Hogs-2007,PG-13,60000000,253600000,3/2/2007,Comedy,100,5.8,110340,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos."
360,300-2007,R,60000000,456100000,3/9/2007,Action,155,8.1,681249,"In 480 B.C. a state of war exists between Persia, led by King Xerxes (Rodrigo Santoro), and Greece. At the Battle of Thermopylae, Leonidas (Gerard Butler), king of the Greek city state of Sparta, leads his badly outnumbered warriors against the massive Persian army. Though certain death awaits the Spartans, their sacrifice inspires all of Greece to unite against their common enemy."
375,Spider-Man 3-2007,PG-13,258000000,895000000,5/1/2007,Action,139,6.2,470900,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge."
374,Shrek the Third-2007,PG,160000000,813400000,5/17/2007,Animation,93,6,261818,"When his new father-in-law, King Harold falls ill, Shrek is looked at as the heir to the land of Far, Far Away. Not one to give up his beloved swamp, Shrek recruits his friends Donkey and Puss in Boots to install the rebellious Artie as the new king. Princess Fiona, however, rallies a band of royal girlfriends to fend off a coup detat by the jilted Prince Charming."
376,Pirates of the Caribbean: At World's End-2007,PG-13,300000000,960900000,5/19/2007,Adventure,169,7.1,565402,"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle."
358,Knocked Up-2007,R,25000000,219000000,6/1/2007,Comedy,129,6.9,335994,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him shes pregnant with his child."
367,Fantastic 4: Rise of the Silver Surfer-2007,PG,130000000,301900000,6/13/2007,Action,92,5.6,241962,The Fantastic Four learn that they arent the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.
366,Live Free or Die Hard-2007,PG-13,110000000,388200000,6/20/2007,Thriller,128,7.1,375083,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
370,Ratatouille-2007,G,150000000,623700000,6/22/2007,Animation,111,8,594171,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.
371,Transformers-2007,PG-13,150000000,709700000,6/27/2007,Action,144,7,575579,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
372,Harry Potter and the Order of the Phoenix-2007,PG-13,150000000,942200000,6/28/2007,Fantasy,138,7.5,465046,"With their warning about Lord Voldemorts return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
363,The Simpsons Movie-2007,PG-13,75000000,536400000,7/25/2007,Comedy,87,7.3,296295,"After Homer accidentally pollutes the towns water supply, Springfield is encased in a gigantic dome by the EPA and the family are declared fugitives."
362,The Bourne Ultimatum-2007,PG-13,110000000,444100000,8/3/2007,Action,115,8,584584,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.
369,Rush Hour 3-2007,PG-13,140000000,258100000,8/8/2007,Comedy,91,6.2,144312,"After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads secret leaders."
365,American Gangster-2007,R,100000000,266500000,11/2/2007,Crime,157,7.8,372553,"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film."
364,Enchanted-2007,PG,85000000,340500000,11/20/2007,Family,107,7,167752,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil queen, where she falls in love with a lawyer."
357,Juno-2007,PG-13,7500000,231400000,12/5/2007,Comedy,96,7.4,471466,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child."
361,Alvin and the Chipmunks-2007,PG,60000000,361300000,12/13/2007,Family,92,5.2,71035,Three musical chipmunks are discovered by an aspiring songwriter and wants to become famous by using their amazing singing abilities.
368,National Treasure: Book of Secrets-2007,PG,130000000,459200000,12/13/2007,Mystery,124,6.5,208233,Benjamin Gates must follow a clue left in John Wilkes Booths diary to prove his ancestors innocence in the assassination of Abraham Lincoln.
373,I Am Legend-2007,PG-13,150000000,585400000,12/14/2007,Drama,101,7.2,645359,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure."
385,Horton Hears a Who!-2008,G,85000000,299500000,3/3/2008,Animation,88,6.8,123219,Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.
387,Iron Man-2008,PG-13,140000000,585800000,4/30/2008,Action,126,7.9,885440,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
377,Slumdog Millionaire-2008,R,15000000,378100000,5/12/2008,Drama,120,8,758215,A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of Who Wants to be a Millionaire?
382,Sex and the City-2008,R,65000000,418800000,5/12/2008,Drama,145,5.6,111683,A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.
396,The Chronicles of Narnia: Prince Caspian-2008,PG,225000000,419600000,5/15/2008,Fantasy,150,6.5,182624,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the lands throne, Prince Caspian."
393,Indiana Jones and the Kingdom of the Crystal Skull-2008,PG-13,185000000,790700000,5/21/2008,Adventure,122,6.1,400210,"In 1957, archaeologist and adventurer Dr. Henry Indiana Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls."
386,Kung Fu Panda-2008,PG,130000000,631700000,6/4/2008,Animation,90,7.5,390478,"The Dragon Warrior has to clash against the savage Tai Lung as Chinas fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts."
388,The Incredible Hulk-2008,PG-13,150000000,264800000,6/12/2008,Action,114,6.7,410953,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into, whenever he loses his temper."
383,Wanted-2008,R,75000000,342500000,6/19/2008,Crime,110,6.7,345360,A frustrated office worker learns that he is the son of a professional assassin and that he shares his fathers superhuman killing abilities.
384,Get Smart-2008,PG-13,80000000,230700000,6/19/2008,Comedy,110,6.5,192963,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS."
392,WALL-E-2008,G,180000000,521300000,6/23/2008,Animation,97,7.6,429384,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind."
389,Hancock-2008,PG-13,150000000,629400000,7/1/2008,Fantasy,92,6.4,420160,Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.
380,Mamma Mia!-2008,PG-13,52000000,611300000,7/3/2008,Romance,108,6.4,198801,The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.
394,The Dark Knight-2008,PG-13,185000000,1006000000,7/16/2008,Action,152,9,2127228,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice."
390,Madagascar: Escape 2 Africa-2008,PG,150000000,603900000,10/30/2008,Animation,89,6.6,189290,"The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride."
395,Quantum of Solace-2008,PG-13,200000000,589600000,10/30/2008,Action,106,6.6,382597,James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a countrys most valuable resource.
379,Twilight-2008,PG-13,37000000,407100000,11/20/2008,Romance,122,5.2,400765,"Bella Swan moves to Forks and encounters Edward Cullen, a gorgeous boy with a secret."
391,The Curious Case of Benjamin Button-2008,PG-13,150000000,335800000,11/24/2008,Mystery,166,7.8,549809,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences."
378,Gran Torino-2008,R,33000000,270000000,12/9/2008,Drama,116,8.1,681249,"Disgruntled Korean War veteran Walt Kowalski (Clint Eastwood) sets out to reform his neighbor, Thao Lor (Bee Vang), a Hmong teenager who tried to steal Kowalskis prized possession: a 1972 Gran Torino."
381,Marley and Me-2008,PG,60000000,247800000,12/25/2008,Drama,115,4.7,252223,"Newlyweds John and Jenny Grogan (Owen Wilson, Jennifer Aniston) leave behind snowy Michigan and move to Florida, where they buy their first home and find jobs at competing newspapers."
398,Paul Blart: Mall Cop-2009,PG,26000000,183300000,1/15/2009,Comedy,91,5.2,97379,"When a shopping mall is taken over by a gang of organized crooks, its up to a mild-mannered security guard to save the day."
397,Taken-2009,PG-13,25000000,226800000,1/30/2009,Thriller,90,7.6,473121,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris."
402,The Twilight Saga: New Moon-2009,PG-13,50000000,709800000,3/15/2009,Romance,130,4.7,252223,"Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black."
411,Monsters vs Aliens-2009,PG,175000000,381500000,3/19/2009,Animation,94,7.7,374981,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.
404,Fast and Furious-2009,PG-13,85000000,360400000,4/3/2009,Thriller,107,8.8,1888105,Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.
407,X-Men Origins: Wolverine-2009,PG-13,150000000,373100000,4/28/2009,Action,107,6.6,445334,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine."
408,Star Trek-2009,PG-13,150000000,385700000,5/6/2009,Science Fiction,127,7.9,561041,The brash James T. Kirk tries to live up to his fathers legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.
412,Up-2009,PG,175000000,735100000,5/13/2009,Animation,96,8.2,867393,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway."
409,Night at the Museum: Battle of the Smithsonian-2009,PG,150000000,413100000,5/20/2009,Family,105,6,164438,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake."
401,The Proposal-2009,PG-13,40000000,317400000,6/1/2009,Romance,108,6.7,277605,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.
400,The Hangover-2009,R,35000000,469300000,6/5/2009,Comedy,100,7.7,681246,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding."
410,Transformers: Revenge of the Fallen-2009,PG-13,210000000,836300000,6/19/2009,Action,150,6,369460,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers war."
405,Ice Age: Dawn of the Dinosaurs-2009,PG,90000000,886600000,6/29/2009,Animation,94,6.9,208859,"When Sids attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him."
416,Harry Potter and the Half-Blood Prince-2009,PG,250000000,934500000,7/7/2009,Fantasy,153,7.6,429384,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as the property of the Half-Blood Prince and begins to learn more about Lord Voldemorts dark past."
413,G.I. Joe: The Rise of Cobra-2009,PG-13,175000000,302500000,8/4/2009,Action,118,5.8,192848,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer."
414,2012-2009,PG-13,200000000,761200000,10/10/2009,Adventure,158,4.3,28949,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.
399,The Blind Side-2009,R,29000000,309200000,11/20/2009,Drama,129,7.6,272556,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family."
415,Avatar-2009,PG-13,237000000,2923000000,12/10/2009,Adventure,162,7.8,1064378,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.
403,Alvin and the Chipmunks: The Squeakquel-2009,PG,70000000,443100000,12/21/2009,Family,88,4.5,40285,"The world famous singing pre-teen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes."
406,Sherlock Holmes-2009,PG-13,90000000,524000000,12/23/2009,Mystery,128,7.6,556227,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.
422,Shutter Island-2010,R,80000000,294800000,2/18/2010,Drama,138,8.1,1033626,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane."
432,Alice in Wonderland-2010,PG,200000000,1025000000,3/3/2010,Fantasy,108,6.4,364339,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queens reign of terror."
429,How to Train Your Dragon-2010,PG,165000000,494900000,3/5/2010,Animation,98,8.1,624128,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
425,Clash of the Titans-2010,PG-13,125000000,493200000,4/2/2010,Thriller,108,5.8,260054,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth."
433,Iron Man 2-2010,PG-13,200000000,623900000,4/28/2010,Action,124,7,675501,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his fathers legacy."
430,Shrek Forever After-2010,PG,165000000,752600000,5/16/2010,Animation,93,6.3,171513,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.
419,The Karate Kid-2010,PG,40000000,359100000,6/10/2010,Action,140,6.2,149538,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master."
434,Toy Story 3-2010,G,200000000,1067000000,6/16/2010,Animation,103,8.3,705408,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and its up to Woody to convince the other toys that they werent abandoned and to return home."
420,The Twilight Saga: Eclipse-2010,PG-13,68000000,698400000,6/23/2010,Romance,124,5,215110,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob."
